-94,-76
-30,-16
60,42
8,-64
46,26
-76,52
-66,-54
82,86
8,-28
60,54
46,-22
-28,-82
-56,-94
36,36
14,46
60,18
-10,72
92,70
34,-96
50,90
82,-22
-90,-12
-98,-86
-96,46
24,38
-14,-46
4,-90
-82,-82
-46,66
-60,36
-18,96
-82,-70
-66,-96
66,-12
-84,-56
0,-76
60,72
-42,56
28,18
-48,10
34,60
-4,12
-4,64
-84,-10
66,-14
-6,78
-32,-78
80,48
80,-96
82,-56
48,-36
-100,24
84,-14
86,6
44,-86
-86,28
88,-36
32,38
-78,52
88,24
-88,-60
-74,76
88,-36
-60,90
36,-38
46,74
18,-60
12,-6
-84,76
12,-90
42,-38
-36,-94
86,76
30,-42
-20,-60
98,74
60,-42
-6,60
90,-98
-86,-56
74,-20
-92,36
-96,-48
10,-2
-80,98
-86,34
26,26
-48,-2
-64,-2
96,-44
58,-42
24,-52
-66,-2
-42,-10
-52,56
24,-92
66,66
70,-62
82,-80
44,20
-4,86
80,96
80,-56
12,20
74,74
-10,-54
-44,-82
98,6
-34,-38
96,-54
68,48
-90,-22
12,-8
50,90
24,-60
92,64
28,6
44,-64
0,62
-38,48
0,-16
-82,20
90,0
-100,34
-20,92
-62,66
94,-56
30,-26
-88,-54
-54,46
-30,74
66,-34
-84,46
-72,-12
72,-100
-40,-24
78,-50
-62,-64
52,88
16,-90
0,36
-12,-58
96,-16
56,0
30,-86
-34,26
-8,-100
-36,-20
-54,-20
90,74
16,-54
-16,54
72,64
-56,-32
-70,-94
-12,68
-22,-86
4,90
42,-24
2,-82
30,-98
-28,-100
-78,90
2,-20
-68,70
-52,66
48,0
98,88
-52,26
-38,-16
36,88
-28,24
66,-82
-78,18
-4,-98
-98,16
-94,-28
70,60
-38,36
8,-68
-34,-90
92,36
88,-36
36,-90
58,78
-16,38
-14,40
64,-8
-46,-18
-72,84
-74,-74
-62,-2
46,2
-54,92
76,-40
88,28
-74,36
36,-94
80,-86
22,42
-38,-4
56,-86
30,6
50,70
-18,46
54,42
-40,36
-96,66
-28,76
74,-94
-78,58
-96,78
28,-10
2,-78
0,30
92,90
-54,98
-62,-90
44,-66
-70,54
98,-14
-86,96
58,-62
-56,-94
78,14
-28,-72
-2,38
-12,-16
-48,-8
-8,-10
-72,74
-40,86
-96,-84
-24,-16
-64,18
-18,86
-86,20
38,-86
12,40
80,94
72,-24
2,-22
92,38
-36,2
-30,54
-2,-6
-30,-100
96,86
-90,38
90,-48
-90,-46
32,-66
42,-94
0,-48
48,-12
-46,-32
14,-66
-20,68
96,-22
66,84
90,-54
-86,92
-70,16
-24,-28
-18,10
-82,16
74,-58
-82,-74
14,80
26,-88
-54,74
84,78
14,-74
-32,-2
-74,80
78,64
-80,28
-42,14
42,90
24,-90
-64,-96
14,-26
96,92
-30,-56
-94,-94
-76,34
-4,22
-64,8
46,-2
6,-52
-62,-60
-10,68
-2,-52
-8,92
-20,-92
90,20
-84,8
42,-62
12,24
-14,28
52,-38
12,-66
48,2
-4,-40
-38,72
-80,-30
-22,58
18,48
-80,10
-6,-92
-28,22
-42,-80
-68,-64
-16,-50
84,54
-80,-98
-12,-32
60,94
52,-50
-38,-46
64,-60
-18,-34
62,44
-10,-26
88,-60
58,-34
14,88
34,-88
52,-4
0,-96
-56,80
76,-14
-22,-92
-54,48
46,50
8,-20
-8,66
48,-46
-100,-54
-58,44
32,60
-78,36
70,10
72,-10
86,80
-28,-48
-80,-34
92,-18
14,46
6,-12
50,-84
64,32
-14,56
-54,20
-32,-84
-70,74
-52,-30
-22,-6
0,58
-98,-34
36,-34
-44,-98
-100,22
-94,28
-40,-84
84,26
30,-58
-62,-54
14,56
-38,28
-88,16
-44,42
-40,-58
56,-74
90,10
-90,84
34,36
-74,20
76,60
-76,-62
8,-72
72,-68
64,-40
-20,-96
-28,84
28,-94
-68,10
-94,10
-72,-18
-92,-46
-68,82
22,-66
-52,14
-100,-40
-64,68
-28,88
14,26
-22,-62
-76,42
-32,-92
28,-40
-16,40
70,-26
14,-70
40,-18
-62,74
14,-62
48,70
40,-48
84,-100
0,0
-48,-58
98,34
60,-80
8,-36
-52,-78
8,52
-6,-4
-78,-50
56,-20
14,26
52,-76
48,2
20,66
38,62
-8,70
20,-72
58,-74
44,-88
22,18
84,-58
-78,-66
-60,60
-4,72
-78,90
30,94
-30,12
-48,74
-14,80
-96,50
-68,4
-8,94
-92,20
88,14
-90,-46
78,30
-48,-98
32,-48
50,-36
-84,16
70,56
10,-40
92,44
-94,82
76,16
-44,48
-18,-70
90,-84
-54,-46
-76,-58
68,4
28,6
-28,70
48,4
28,-56
-84,40
-72,74
18,90
-44,-38
-30,-44
62,22
-20,-38
42,-4
86,10
-94,-20
70,64
-30,-94
60,-82
-64,-82
72,-50
22,52
-46,-64
20,-46
-40,22
10,-52
58,-96
-16,92
58,-8
32,88
88,94
72,-78
-36,-38
-76,46
-8,66
-58,86
34,-2
-12,-46
26,92
38,-68
92,42
94,-74
-86,48
-14,48
92,98
0,36
-86,-48
-56,-20
-64,-28
38,78
-90,74
-94,54
70,-24
10,48
-20,-48
-30,98
12,-64
-80,20
-56,-30
-26,30
-10,-78
68,18
-94,26
-2,-14
-72,-80
20,70
2,76
-82,-52
2,80
-100,-54
-22,-52
-28,34
-64,38
56,32
-74,-26
80,10
16,-2
8,2
-86,2
-2,20
94,-12
42,90
36,-56
-100,58
-72,-10
72,-12
28,-36
-40,-24
26,-92
6,32
26,22
74,70
44,-48
-66,-22
-24,-32
-52,-8
10,-88
6,84
38,-2
-72,-16
-34,70
70,64
-80,84
18,56
-70,-70
74,-24
-82,0
22,-70
98,28
22,-66
32,60
14,-8
-78,52
8,-68
8,-48
-10,-98
46,-84
28,70
96,-30
-8,-84
-98,-22
-42,-60
64,-92
-48,14
80,-34
-22,66
18,-56
-76,84
30,-70
16,58
64,-92
26,-44
-16,6
30,-34
-94,-48
98,36
88,10
86,86
-30,84
-4,58
-88,-74
-90,40
40,4
-98,-100
16,-46
62,-42
32,18
-48,2
66,-18
-62,-74
-48,-60
40,-64
-24,-54
-42,-18
60,-26
-88,28
-8,-48
-82,0
-6,-52
-52,48
48,80
34,62
-74,34
-26,-74
68,34
24,-6
16,-98
-38,-90
-4,-4
-6,-4
-68,-46
20,-58
2,-80
-98,-38
14,-60
78,38
28,32
28,84
76,-42
-6,-6
48,-86
-48,-42
-4,0
-32,-40
4,-10
22,-24
-30,-6
78,48
-92,-10
-38,78
94,66
-52,-40
-50,16
-68,0
-16,52
24,-18
-58,-74
-76,4
-28,46
-70,-8
66,48
64,32
8,44
-62,-30
16,14
64,42
64,6
-18,70
-44,0
34,2
12,30
94,-38
36,0
64,-68
-2,-20
16,80
-74,44
70,96
62,-88
22,44
-10,-68
30,88
78,26
92,72
64,42
86,-54
-40,66
4,52
92,-42
-98,-60
52,2
90,14
78,16
60,-44
-76,6
-94,-36
-36,-90
88,-80
0,-20
94,-34
-22,12
42,30
-54,-16
-78,80
28,-96
-40,-88
20,22
-78,16
-100,84
-80,20
30,-24
6,14
-38,-2
-68,-14
-60,-18
38,-2
-56,16
-22,-72
4,72
-96,34
-98,40
-38,-76
-24,-48
-100,84
-18,56
58,-36
-54,-60
34,-26
20,74
-22,6
58,-68
-72,52
-38,42
42,58
-52,-60
-80,-44
-70,52
94,2
-34,-48
-12,-76
62,-26
-46,66
-60,-68
-64,-2
-12,-30
-86,34
-98,-78
80,52
-22,-98
46,94
-92,-86
86,54
62,-84
78,-94
-40,-24
-26,-56
26,28
88,84
62,-28
12,-52
0,-58
28,72
-14,40
-38,-40
88,-30
-70,2
58,52
92,38
-60,-30
-40,66
38,-98
-50,-72
46,28
-4,44
-50,-48
-64,60
-4,0
-72,56
-44,10
82,-90
-6,-32
34,12
24,-74
-70,0
18,-36
-78,62
-10,-6
-32,-100
28,-52
-50,-86
-52,-64
14,74
8,46
-32,-70
-42,-28
-92,-46
26,46
-38,90
78,36
-46,0
98,-54
-56,-62
64,38
48,-14
-24,-20
-40,-2
60,-14
-22,40
78,-62
-48,-90
62,-98
-60,96
48,-28
-80,14
74,-58
72,72
58,54
0,16
16,14
36,22
98,-60
86,14
-78,84
64,-26
62,88
26,20
48,-28
-24,-70
82,-52
36,-32
-20,-16
40,88
68,-90
66,-48
48,-40
-54,84
88,70
-6,78
30,76
60,4
30,-68
0,-46
12,82
-88,-48
-40,-84
46,-56
78,-34
30,96
-98,98
-82,82
86,94
94,86
-12,-40
22,-86
58,-84
-62,-38
-64,70
6,82
-100,-18
10,26
-4,-12
-58,-4
-32,80
-74,-90
90,-46
52,-60
-42,-100
22,-22
-84,98
-42,-76
-76,32
14,54
10,-94
-82,-20
-32,82
-38,-8
-10,92
-12,0
-40,-30
-34,60
-96,40
44,74
16,-24
-30,92
10,62
-2,44
-66,96
52,58
-26,20
2,-40
54,-92
94,0
12,-18
40,-40
16,8
22,42
-98,-62
-10,-32
-10,-12
74,-8
22,-22
-68,-48
40,-96
42,-74
82,76
56,12
48,52
24,-98
24,32
90,-42
8,88
-68,64
-20,-78
-78,-88
-72,46
-90,-48
-18,-66
14,-68
-32,44
64,50
-48,-50
-58,60
22,-46
4,54
64,44
-78,-54
-74,92
-100,-34
-66,84
0,-62
52,-74
-56,84
4,-92
32,-60
-96,98
38,-10
8,22
-8,-92
84,-80
-84,-80
54,-34
-8,20
-62,90
-44,-100
88,-52
-80,12
34,52
-60,-60
-50,96
40,-62
6,-36
-84,16
-48,18
60,-42
8,-100
80,80
-70,50
-50,10
-66,-54
36,56
58,58
-92,-86
70,42
28,-24
30,-72
14,-34
84,-72
-62,44
40,-36
74,26
-66,-26
42,-60
-94,-40
-24,22
-22,44
30,60
6,-28
48,24
-76,-26
40,-42
-70,-26
74,64
-6,-58
56,86
-52,98
-46,62
56,80
-26,82
78,-82
50,-96
-84,26
70,-80
42,-54
32,64
12,40
-30,88
28,-90
60,78
38,6
-90,-72
-50,20
84,94
20,8
-42,-68
98,-92
16,-96
46,58
-90,-60
24,-76
-56,-38
8,-38
38,78
-30,22
84,66
40,-22
-26,0
84,18
-16,14
42,6
-36,-46
88,-6
-18,-50
-24,22
-58,72
24,10
-68,52
-50,-86
-32,-56
30,-40
-78,20
-68,40
84,-94
-6,6
-98,0
-66,44
-2,52
-74,-64
-16,-30
94,-70
-80,98
-72,54
-54,-54
72,64
-82,78
-48,-8
-58,76
28,96
-22,82
72,-82
-50,-44
12,16
90,96
96,-80
2,34
46,-86
-40,52
-94,-56
-72,-16
-18,-98
62,-98
-98,82
-16,42
94,44
26,82
-72,44
42,-62
-28,-62
-84,74
-26,82
66,-48
-84,-34
16,62
4,-28
90,56
-66,34
28,90
58,78
82,-74
4,98
88,-46
-78,-36
14,-72
32,84
-30,6
10,-86
8,76
-30,58
2,40
88,70
-26,-78
-94,-4
-10,82
10,50
0,-50
20,-6
-64,58
-44,-54
-20,-70
54,-84
-84,-50
4,4
-4,94
62,98
60,-6
38,-84
52,78
48,-20
-36,94
-32,30
-100,4
-86,70
22,-70
80,22
-90,-60
18,18
-88,-56
34,22
-74,-100
18,-90
36,-20
76,-48
-4,-100
26,-36
54,46
18,66
16,-8
-26,-28
-90,-64
-36,-100
-96,-32
78,-34
18,-72
-68,2
22,66
52,34
6,84
-22,32
6,-38
-40,-78
-60,-38
66,-96
-96,-54
2,12
-74,94
-46,-8
-2,28
-90,58
-72,-52
78,-76
-20,92
-42,82
-56,44
2,44
-54,50
8,8
-10,-24
-40,36
56,-86
-82,-48
22,52
16,58
-44,12
34,-84
26,-46
-78,-62
-48,-100
-90,-92
50,28
84,92
-48,20
50,-92
76,-6
98,-12
94,78
-48,-52
-82,-30
56,78
78,76
18,14
66,76
14,-66
-38,74
-2,34
92,-20
38,42
16,72
16,-42
-98,96
96,98
-32,-40
50,14
-34,-24
74,64
-78,54
-52,86
-36,10
30,-92
-36,4
94,26
-58,18
34,44
-68,-60
10,86
-4,2
-18,-62
-30,96
-62,-56
78,-28
68,46
48,-12
16,-12
66,-38
-54,66
-30,94
44,-84
96,34
-82,74
-40,36
54,78
-8,-66
-74,26
42,14
-70,-66
6,-94
-74,10
-56,-16
72,32
-44,-24
76,40
62,-52
16,-80
-54,-48
20,62
88,-28
86,-28
-50,24
62,44
0,-70
-22,94
-74,22
92,98
34,-32
12,-12
-20,72
20,96
58,-88
30,48
-12,-58
-52,94
32,38
90,0
32,-92
-16,-42
-12,50
24,-6
-90,-54
8,-58
6,-72
42,14
-26,36
-16,-96
98,-62
74,-38
-50,84
60,18
52,-70
94,-84
96,-68
-78,-40
86,74
-84,-10
6,4
80,-2
-60,-4
84,-10
14,-100
2,40
58,50
60,-16
-16,88
62,-100
-8,80
-80,-74
26,-56
-32,-70
30,86
24,-34
16,32
-88,12
52,-24
-24,-10
72,-64
-88,26
-56,-58
-50,86
12,-90
72,26
-32,62
-44,30
82,30
44,-26
30,56
-36,-6
40,34
-64,-50
22,14
-64,4
16,46
-28,12
26,58
-58,40
54,-54
90,44
26,-74
-20,86
78,-6
76,82
18,96
62,-2
80,-4
-6,6
-70,-12
34,16
-52,-78
-84,-98
-92,34
30,-2
26,-42
72,28
4,56
-50,68
-68,64
8,8
-4,44
-32,-34
-94,-66
-58,56
50,-74
48,-68
-68,-56
98,24
-76,56
46,-28
-60,26
-90,-72
-46,44
-60,80
56,50
4,52
-100,22
-94,-62
42,-24
-14,74
-78,-80
10,-20
62,10
86,-4
-62,-20
-60,-34
-88,-10
-84,64
-94,26
-4,76
32,0
98,82
60,96
10,6
-12,90
-56,-18
86,76
62,-18
70,56
-74,56
-58,-68
-22,36
82,-64
20,36
-100,-62
-40,4
-68,2
-48,-86
0,54
8,-74
-66,10
46,0
10,98
60,76
-22,48
12,6
-64,-12
-66,-38
30,-6
-42,-58
40,-78
-90,70
68,-18
-38,-80
-84,-96
-66,-94
-96,50
14,28
-38,-94
-16,-6
-22,78
-42,60
-88,80
-94,-20
90,60
88,-36
-42,68
-88,60
-24,40
16,-32
-2,-6
-60,6
-48,-38
38,0
-62,84
-20,-74
-42,54
-82,-6
54,90
-36,-16
38,70
-86,-88
16,-72
78,-38
-40,-20
12,10
36,72
88,22
34,2
64,-2
70,22
-10,-86
-96,74
66,8
18,-22
-34,-8
-62,-64
88,8
-22,70
30,78
-44,-84
-2,90
82,30
28,-8
-68,2
-12,-6
-44,-6
-6,-14
-36,2
-76,-8
62,30
88,74
-42,74
6,44
-66,62
-86,-96
-2,-64
-100,-60
54,-40
-82,22
62,96
-24,-76
-84,-64
24,-94
52,78
26,-80
30,18
72,-42
98,74
84,-44
-20,78
48,-6
10,-42
-72,-18
-64,-32
-32,-4
72,0
20,0
-60,-72
26,18
-80,44
-10,-8
-28,42
56,-36
-82,34
84,-86
6,-32
2,82
-38,18
40,66
-96,92
-30,0
-30,54
-78,-62
88,-14
-8,54
10,86
-88,-30
2,-48
86,-2
-54,-46
-20,36
-40,-76
62,-30
-88,-80
6,54
-58,-80
26,28
6,-12
34,0
78,-60
-32,74
-74,28
38,-36
28,-68
60,26
70,-54
-34,-70
-66,2
94,38
80,-30
-54,42
90,-32
88,12
-88,24
52,12
24,16
-28,-74
48,-2
98,-90
94,38
-16,2
-44,-46
-86,38
4,74
-54,2
-74,56
-6,6
-12,-98
-42,-2
-6,38
22,-54
-22,54
-54,46
44,-100
26,34
-26,68
-84,-70
80,32
-26,-58
-10,10
-24,-42
-66,96
-34,-44
76,50
20,90
62,-70
-64,-58
-82,-34
4,-2
-50,78
-80,-82
34,26
-32,14
-100,78
52,-78
34,28
-8,62
92,-74
24,-86
-78,92
-32,-14
-56,-18
-60,24
-44,0
-16,62
-100,42
10,34
-18,-12
-46,-90
34,-44
-6,82
80,-54
-76,-10
14,6
16,64
-32,34
12,-100
44,50
58,-98
-68,10
32,42
-74,18
-46,8
48,-28
10,62
-10,42
-70,16
72,56
76,76
12,-86
-68,-56
34,-32
14,-32
-82,94
-8,48
-40,64
12,6
90,-66
80,-42
64,66
-12,-30
-12,80
12,2
8,-10
64,50
-98,66
-90,-80
26,-86
-56,-72
34,-22
-10,86
68,94
-38,0
20,-42
-62,92
62,28
-86,-70
66,-10
-10,-54
36,-80
-44,-50
58,-82
46,42
-94,42
-38,26
-52,4
-72,-62
-100,-26
-86,-62
42,-38
26,-94
66,-98
74,82
-34,-6
-24,-26
20,26
-58,-48
-44,-44
34,-86
32,56
-70,38
-80,-10
18,2
20,-80
8,-86
-20,-8
-18,50
36,52
54,-98
-68,-42
92,-98
92,22
42,-56
36,-82
-6,-28
90,-6
-94,-66
-100,-16
84,-26
-72,18
22,16
18,66
-64,-62
60,0
-100,-20
34,58
10,-94
46,36
72,-56
30,-90
-72,-66
-28,-84
48,62
80,10
-24,-90
54,-32
-62,52
-20,48
-42,-68
-38,-70
32,-34
-32,-34
-56,-20
18,-4
28,-42
-92,-56
-20,10
36,-62
-26,36
76,68
-50,-52
-42,62
96,-40
-84,34
2,20
-40,32
-78,34
6,0
64,10
64,38
-56,-20
6,68
-20,-98
24,62
10,58
-64,-12
-52,-16
-2,-58
32,-6
38,96
-28,14
2,46
22,-56
44,52
80,38
42,40
-86,-10
84,46
-30,-70
28,-48
-66,-20
-60,-10
-14,6
66,56
-76,66
60,8
50,82
-30,-96
-42,-88
-54,-18
-78,-76
76,-52
4,-32
-56,74
4,40
54,88
96,-80
0,46
-94,-46
-16,-14
-68,-54
64,62
-36,12
-54,88
22,84
-64,-40
70,96
-46,-14
4,10
70,-14
-44,-4
-82,-52
42,-90
-76,54
-44,-70
-32,-72
-2,56
-50,-90
-4,-48
6,-50
-66,-14
-58,-70
10,-70
-8,50
6,-72
58,62
-88,-68
28,86
-44,-24
-46,-68
-64,-8
42,-58
44,12
66,-86
-94,6
90,-86
78,76
54,2
-18,22
-94,-28
26,-58
-72,-50
-94,-78
-72,72
68,68
94,60
-12,-56
14,-98
44,-48
-24,-56
68,-38
76,10
4,-74
-12,68
-90,0
12,-74
-70,-20
4,74
-78,74
20,62
-68,-76
50,34
72,-42
38,16
80,2
92,-20
-60,40
26,10
-80,-28
98,-12
-12,38
-46,28
22,-42
36,96
22,42
-28,32
-62,68
-48,-24
-98,-38
-82,-28
22,10
-28,34
58,-56
-48,86
84,-98
-94,60
38,10
-22,-6
60,64
70,52
16,-86
-78,34
-64,88
-100,-98
-66,-38
64,-16
48,90
86,28
-28,-2
-84,-40
-72,56
-48,28
88,-62
-76,-46
54,56
-10,-54
-2,60
-64,-88
-52,24
-38,-60
-98,-66
22,-42
-10,-72
62,-78
50,-42
-18,-50
66,46
-48,68
50,70
32,-30
50,32
42,28
74,78
10,-68
-16,32
-42,58
-42,-66
-76,-8
-10,12
-38,-12
-58,-74
-50,-12
-36,56
-16,-70
-18,80
70,-18
-46,70
34,-80
98,48
2,-42
-36,-60
-44,54
10,44
-90,56
-94,88
10,-6
40,-32
76,6
4,-70
86,-56
-36,-76
6,2
-20,34
6,82
-56,20
-86,-74
-10,82
-94,-86
30,-26
-88,-60
-88,80
62,90
-42,-32
-48,16
-60,48
70,-58
-54,54
-56,48
58,-74
-34,78
92,-16
64,-84
-56,-68
0,54
-46,-20
-2,26
98,48
-58,-72
50,36
-94,-42
50,-40
-98,-76
32,14
44,8
36,54
82,-82
-92,28
-30,-58
96,-64
-74,-6
56,16
94,40
-74,-32
34,0
90,38
-78,-8
56,-44
-82,-62
10,26
-62,50
-64,-74
26,42
40,-70
28,94
88,-58
-4,38
94,54
-74,-80
54,6
92,-30
0,-70
-14,10
-2,-30
86,64
74,-54
52,6
-32,38
94,74
84,24
84,6
-50,-80
98,-16
-88,28
-38,2
40,50
24,-54
-20,86
-50,-22
-46,2
70,28
-90,-18
-58,-78
-14,4
-48,70
-22,-2
-14,40
-44,18
8,12
-40,-44
-16,-34
-34,44
48,6
-84,42
56,-2
62,28
-34,-8
-54,32
98,-24
24,32
-44,-76
16,28
-82,-86
32,-8
6,-66
42,-54
-16,-100
96,62
-58,-4
-32,88
26,-80
-32,34
30,-44
86,-50
74,96
-96,-78
-90,-90
34,-12
-80,-62
12,-94
68,8
-90,-68
82,90
-68,-42
-90,78
-12,6
96,-72
-30,42
96,32
60,16
90,-62
92,-76
-38,-60
-48,-100
40,30
56,86
2,-8
-4,4
-10,-28
-100,-20
-68,-20
-38,60
46,78
-62,-60
80,36
4,-8
94,-26
-36,-52
-28,94
-92,78
-82,-8
90,-20
-22,-38
8,70
-36,-18
6,34
-60,70
-96,-52
-86,-32
2,10
-64,-50
4,4
36,74
86,26
24,-36
46,-8
-78,-48
-36,-44
0,82
80,-64
44,98
-100,14
-94,26
32,-84
-62,-64
0,-22
-14,72
-34,-4
-78,-78
-70,46
42,-92
-4,2
92,-82
44,-16
-34,42
80,20
16,-34
12,0
-100,-100
56,-100
18,-72
86,-98
42,68
-64,74
36,66
-44,-46
-96,64
8,-44
-2,-96
-60,6
-50,90
-94,-26
44,-18
32,2
-56,40
-44,-68
-8,20
-4,-38
92,44
44,90
-16,4
-66,86
56,74
0,64
68,-70
-22,30
36,-14
-12,-68
-22,70
16,-54
-22,-24
-68,-74
-44,36
-24,-78
76,14
-30,2
-98,32
22,94
-18,84
54,20
2,-48
64,-78
-36,66
46,54
-12,-32
74,16
-40,12
68,24
70,76
60,12
38,32
72,36
62,-12
16,94
-80,-52
-16,72
92,4
86,0
-44,96
-44,-10
38,84
-32,-76
-54,82
-10,-76
-34,-96
-10,42
-8,-16
-10,60
-64,-14
-36,-12
14,96
96,-98
-98,-10
-22,-96
-68,-42
-78,-54
36,98
-32,-32
96,-26
78,8
-4,-36
96,18
-32,8
-18,24
52,76
-100,-62
-96,-10
44,-68
52,20
60,66
50,36
-88,-54
76,32
-68,98
-6,-100
-12,-44
56,36
18,-4
-22,-64
-80,96
74,-18
-96,-44
54,-64
24,-46
98,82
32,-88
98,90
-96,-88
-12,-22
90,60
64,-74
-72,-72
34,-32
-22,-38
-12,-16
18,78
4,32
94,-16
42,-50
46,-86
62,28
-32,-88
90,48
-48,48
0,-28
-4,-14
20,12
46,-18
12,28
-88,-46
-2,-2
-90,-16
30,-34
-82,80
-8,16
10,-94
94,-12
2,-60
-54,12
4,-8
-58,-16
48,-64
10,-36
-12,-4
-62,12
-58,-68
40,6
42,-72
10,-76
-4,96
-62,20
-44,-78
-58,34
-94,-86
10,-70
6,-14
30,-2
24,86
-52,-38
-74,-62
-34,60
-36,-16
-94,-4
-56,34
2,-10
-68,-58
10,-98
12,-94
-44,-28
-96,82
-6,46
66,-86
-40,-76
84,-62
44,-46
-2,-70
-94,48
-8,48
30,-54
-40,-6
58,-16
-26,42
28,26
-26,28
80,86
-66,-52
-92,50
32,6
12,30
-30,-20
-58,-66
-54,50
34,-70
92,58
64,-8
48,-80
-34,2
-44,86
58,-62
-64,78
-14,-4
52,2
-12,4
-32,-80
-62,-24
-60,-100
-18,62
-68,-62
-38,-72
-98,-2
98,-84
40,8
-30,80
92,-48
54,22
62,-62
-46,64
-48,58
44,-56
22,62
90,-36
96,-36
64,10
-70,52
-40,78
-16,46
-76,10
-68,-50
58,56
-24,-32
-66,28
0,44
-78,-78
-12,-76
46,10
88,72
76,74
-8,32
64,16
-2,70
98,-56
10,32
24,-2
54,-6
4,-24
-80,-8
48,-40
18,58
-42,-54
86,-6
-74,-18
74,-66
-86,58
26,94
10,-100
70,-32
-84,40
98,-18
-22,-86
-44,72
-80,-38
-54,-66
48,-18
54,-74
-72,48
-40,-86
-16,78
-98,-62
8,2
48,-88
-94,50
-100,-60
12,14
16,-28
-58,30
2,76
-20,-58
-8,-38
-52,-32
74,92
34,-54
32,60
16,96
-22,-22
96,70
18,58
-90,-44
56,0
50,-78
-80,70
88,-6
-32,-76
-44,44
-88,-36
60,-98
-88,-54
72,34
-88,-70
50,66
54,-82
-76,-38
-50,10
-50,26
-16,60
94,28
-4,2
-36,-44
48,18
86,74
-60,-42
-8,-64
30,-24
-26,-24
56,74
-54,58
-34,-24
88,-80
-34,50
-78,90
76,-24
-64,-6
34,82
8,-90
-78,-86
-62,-20
92,-58
-80,60
24,-40
-8,-92
30,-100
-4,-14
-42,-82
-8,64
40,-96
-54,40
16,-26
-32,-98
52,12
28,90
4,74
80,-90
-34,-18
-20,-18
-18,88
-78,46
-14,10
-82,4
30,-56
96,40
62,92
-90,-80
86,28
46,-40
0,16
62,-38
-66,92
74,-46
2,-12
-52,34
2,-16
-48,68
54,-78
-64,-38
56,-64
-60,-86
