-1.47046,46.2472,1828
-26,52
-20,14
-12,82
28,14
32,30
-10,38
-8,2
2,82
-34,96
24,68
26,32
0,-4
4,58
4,24
26,6
-34,48
4,48
26,64
-24,26
6,22
8,8
24,30
16,76
-28,26
20,98
0,50
-14,64
-18,18
-14,84
22,34
-22,38
30,36
26,40
0,-4
0,96
-20,90
22,92
-22,50
-18,62
32,64
8,34
-14,72
-26,70
-22,42
-34,32
-26,10
26,88
-10,18
-8,18
-10,88
10,52
28,12
0,-12
-16,44
0,88
4,16
18,6
30,58
30,48
-34,52
-28,62
16,68
14,86
-14,78
-14,52
-8,28
-24,46
4,42
10,0
4,44
-18,94
-14,70
22,66
20,44
0,30
-10,56
2,40
-32,14
-4,-2
18,10
12,54
2,84
-8,66
-20,38
-4,34
-8,8
-32,54
-4,28
2,46
-34,36
-6,-4
10,4
4,6
-10,60
-18,84
-6,-6
4,8
-18,66
-24,86
-30,76
0,40
20,52
2,70
-20,92
2,42
-20,28
28,94
-26,38
18,34
-12,34
14,18
-18,66
18,60
-24,8
-28,56
10,6
-34,90
0,50
16,76
26,62
-6,20
-4,18
28,26
-26,-2
0,94
-10,26
-4,96
-6,-10
2,0
-8,60
-32,64
14,94
-26,88
-2,26
-24,68
4,42
-2,60
-22,46
-6,-10
-24,86
-20,26
-6,62
-6,56
-26,56
12,32
30,10
32,76
-18,10
22,76
14,88
2,28
2,66
-32,30
4,98
4,4
22,44
2,44
2,82
-18,20
16,90
-28,30
24,34
-26,82
18,6
12,32
6,32
-12,46
30,68
-16,76
-14,96
-10,52
-28,80
32,64
32,98
-32,46
22,84
-22,96
-12,58
-22,20
-14,2
-2,70
14,80
-22,82
4,72
14,98
18,90
-8,76
-26,70
-10,4
-22,74
-20,12
16,-2
14,38
26,80
12,54
4,74
14,50
4,44
28,98
-14,52
18,90
-34,34
-24,40
-28,0
0,60
26,30
2,88
-16,28
-8,44
22,80
6,50
12,12
-10,-4
-28,80
16,60
-16,46
-26,68
-22,22
32,80
18,90
16,54
4,6
-34,50
16,20
8,62
-2,8
-34,80
28,8
-22,46
0,90
24,40
-12,28
-16,0
-24,70
-16,16
-24,12
20,8
-24,64
22,78
-8,38
-30,76
-6,78
0,76
-16,24
16,-4
0,82
14,44
-12,2
26,94
-20,90
22,32
4,70
16,2
16,20
-12,38
-10,52
12,84
16,34
-6,64
-32,54
14,66
-12,86
-34,66
-18,40
-2,56
6,24
-18,44
-10,6
14,12
-20,48
20,94
-22,32
-20,94
20,80
-8,10
-4,10
-6,46
-6,84
22,34
10,82
-6,92
0,72
-24,10
-4,76
8,58
-26,28
28,58
18,6
-14,92
2,80
18,16
-10,36
10,34
4,76
-34,64
-20,14
18,10
22,-2
22,62
4,38
14,74
-14,28
20,16
-4,14
-22,32
-2,70
12,0
-14,46
-10,6
22,-4
2,46
-12,72
14,40
-10,48
-8,2
32,34
-10,68
6,64
4,14
30,46
6,48
-26,30
26,98
0,56
-32,64
22,62
24,98
-12,16
-30,26
-2,94
-28,70
8,38
18,96
28,82
20,4
24,72
22,38
-24,84
12,20
28,94
-30,28
10,84
-32,72
30,84
26,90
-28,68
-12,70
28,20
-16,52
10,4
24,32
-22,-2
24,-2
6,24
-12,58
24,54
-20,74
-6,56
10,92
-12,20
2,76
16,78
20,54
-6,70
-10,30
18,56
2,-8
-6,-6
16,42
-14,80
-22,72
-14,92
20,36
-10,56
22,50
-16,46
-18,8
-14,32
-10,-6
6,20
2,-10
-6,86
22,76
12,-6
-12,82
28,4
-34,90
-14,78
2,34
-20,82
28,66
-24,84
-16,88
-16,70
4,6
12,52
30,34
-30,64
-2,2
12,74
-18,56
20,48
14,82
24,78
16,18
-20,50
22,84
20,0
2,32
14,60
20,4
-32,6
-2,92
-30,72
-16,-6
22,88
-8,44
28,34
12,20
-4,64
16,6
12,94
28,8
-4,8
-18,32
8,-8
-24,64
-14,82
-30,40
-32,66
-10,10
-10,70
-32,40
22,82
0,64
-22,60
16,52
22,30
-32,24
16,44
-34,90
4,48
-8,78
-10,46
2,30
0,88
-18,32
10,18
32,84
10,74
-18,50
-24,42
-20,16
-22,30
20,-2
6,90
20,68
22,96
28,0
2,76
20,90
28,36
10,56
-6,-6
-14,72
-18,18
-30,4
6,44
-6,80
8,10
26,22
-4,0
-2,-8
14,-2
6,88
-12,10
-6,96
-10,28
24,66
20,64
24,64
22,80
-30,98
16,14
10,68
-6,84
4,4
12,82
-14,74
10,80
10,60
-16,30
-12,50
-4,54
-20,70
-24,6
-4,22
-4,80
20,72
24,58
8,80
22,36
-30,46
30,74
-8,60
-2,52
14,46
-28,86
-12,72
-32,80
0,18
-22,38
6,82
20,90
-28,96
20,60
0,68
30,20
-30,64
10,62
26,94
-12,84
-30,80
-34,2
-10,88
2,54
0,26
-30,18
-28,4
-18,6
14,-4
4,32
-14,30
32,86
-34,72
28,24
-22,98
-24,8
14,4
-6,-10
-10,82
-14,16
22,96
-20,70
2,10
14,2
12,92
8,76
-34,68
-22,60
-8,60
-24,40
30,2
-6,32
-12,44
-6,66
-30,18
6,16
14,54
16,52
-20,62
24,0
12,0
14,52
-26,78
28,56
-16,60
0,78
-24,36
-28,10
-26,86
-4,46
30,44
-6,46
-8,60
10,70
18,2
-18,12
18,20
-6,42
-20,74
20,66
24,60
-30,92
30,70
-34,28
-10,92
-24,8
32,56
20,32
-28,-2
-34,84
28,76
-24,50
-18,30
-4,38
-4,42
-34,44
-22,82
-26,74
0,-4
-26,58
-34,62
32,8
-14,76
-26,44
12,16
-14,64
-22,-4
-10,-6
22,10
18,92
-6,48
-32,38
2,98
-20,2
-28,70
-2,-6
-18,8
-34,56
-22,40
-30,38
18,10
-32,10
0,24
24,88
-4,70
-34,54
24,86
-20,68
26,86
6,66
-22,92
14,44
20,16
0,34
2,64
4,46
-18,34
-24,8
-14,76
20,50
12,88
-18,4
6,72
-8,-2
6,62
30,96
6,0
-12,70
-32,92
-26,68
-10,52
2,66
-20,-4
12,10
4,-4
-26,46
-20,16
-30,32
-14,0
-18,44
-6,-4
10,52
-26,46
6,34
-30,58
18,84
-34,26
-8,88
-30,34
-12,90
14,32
-34,84
30,46
-30,36
30,64
0,6
10,-4
8,64
16,28
32,72
32,40
-20,88
-32,32
2,36
-20,26
-4,48
0,22
-16,12
0,22
-32,50
-30,42
2,-14
8,2
-22,44
-18,36
-20,40
10,80
-24,18
16,58
10,66
-14,50
30,78
32,36
-4,98
4,6
-14,82
-20,50
-10,-4
4,8
32,36
-12,94
-6,-8
10,88
14,78
-14,72
-28,32
26,68
32,50
8,74
0,36
-22,4
22,20
-28,56
-22,6
-8,-8
-4,64
-4,88
20,74
-2,2
10,44
-22,70
-26,48
-14,42
-18,14
26,82
-32,10
2,78
-20,-6
-2,34
-32,44
18,54
-30,6
-4,84
12,90
-32,98
20,36
-22,88
18,12
-2,88
-20,-6
-24,70
4,36
-12,4
-6,-2
6,10
6,18
-18,28
28,60
-14,92
-6,64
16,98
14,58
14,42
26,60
-22,36
-8,60
18,44
-20,76
-28,40
-4,74
-16,60
-16,42
-18,42
-20,-2
8,42
-6,92
-20,80
12,10
6,88
-2,78
4,-2
-2,46
18,56
-10,58
-30,6
-4,-2
16,48
26,56
28,52
-8,44
-26,20
-12,8
10,42
8,58
4,38
2,12
18,30
20,-2
-18,90
-4,2
24,14
-30,32
-30,26
22,-4
-14,84
-18,18
-28,82
-10,48
-8,56
-24,6
10,88
-14,34
24,92
-18,36
-34,46
-2,32
-34,64
-18,98
-14,18
-6,-2
-4,76
12,74
12,22
-8,4
-28,38
20,50
-12,54
-30,74
-28,54
-28,30
-6,72
0,48
2,48
-14,80
-12,88
-4,14
10,86
-20,6
-2,48
-8,50
18,94
-8,92
-2,74
-26,2
0,48
18,48
-12,26
-18,14
-32,16
-16,40
30,12
-34,18
-30,14
28,80
4,48
30,88
10,46
32,24
-2,28
-12,76
0,4
-18,34
-16,58
8,38
18,68
6,44
-10,-10
26,16
-20,80
-16,58
2,50
-8,32
16,44
0,8
-6,-2
-34,78
28,52
14,78
-16,40
16,54
16,30
0,16
20,90
-22,86
-30,14
6,8
12,20
-16,68
32,2
16,46
-18,2
-24,26
8,54
-28,4
12,28
16,82
-26,28
-8,64
-24,66
-10,38
-2,-10
-6,48
-16,0
-18,12
14,20
-24,56
-8,36
-32,48
32,38
26,70
18,6
12,68
24,42
16,10
-24,16
28,26
-16,62
-26,44
-6,28
-30,8
-24,46
18,32
-8,28
-28,88
8,66
-12,98
22,20
-26,96
30,14
-22,62
-20,52
0,62
20,32
20,-2
-34,22
-4,8
-18,58
-18,42
16,90
6,76
0,84
12,90
14,56
-10,36
-12,70
32,80
-32,60
10,6
-4,-10
18,70
2,98
-22,36
-16,0
20,52
-30,28
6,6
-20,30
10,8
30,94
30,26
0,14
0,74
-24,64
24,32
28,48
-10,34
-30,34
6,56
10,72
4,-2
-14,50
14,76
8,56
14,56
-26,84
26,32
4,72
-12,68
-16,66
-20,52
-16,62
-24,90
-20,32
8,40
-24,88
-2,70
-4,-4
-12,92
-26,8
-34,46
4,0
6,92
-22,92
12,90
-10,32
-14,-4
-34,2
-8,10
-18,92
-24,84
-18,14
-14,28
-2,-8
8,20
2,64
6,4
4,96
12,54
-20,-6
-2,24
-18,14
12,-6
14,68
8,72
12,64
16,52
26,40
12,-8
-26,52
-18,94
-32,68
-16,84
10,18
10,62
12,2
-22,34
32,46
20,64
2,-8
22,72
30,96
-4,66
0,74
-4,92
10,-6
-26,54
-14,-4
-10,10
12,84
-18,62
2,70
-4,46
6,82
18,88
8,60
-18,22
30,90
-4,0
26,44
-12,68
30,20
4,62
-30,48
-20,6
28,40
18,32
-16,52
-14,92
28,82
8,90
26,54
2,8
-26,68
-4,22
-20,82
16,66
-18,64
14,68
8,84
-26,90
12,88
-4,28
-14,62
-28,92
-34,4
18,0
-28,12
28,36
0,84
6,14
-4,96
24,78
-4,8
-8,16
-2,90
-6,98
22,24
8,24
-14,36
-32,12
4,18
-28,96
2,20
16,74
10,60
22,44
-4,10
-8,42
-30,24
-34,30
-26,64
4,56
32,96
-14,68
4,66
24,80
-4,32
-22,22
12,48
8,32
32,16
2,8
12,78
-34,46
-24,44
18,54
22,80
-22,86
28,52
-14,92
-16,36
24,66
-22,84
-8,-8
14,-8
14,12
-8,-10
-22,60
2,86
-6,6
-2,72
-20,78
16,0
-14,72
2,46
-4,36
28,48
-4,64
-8,32
0,-4
14,-2
24,52
-2,36
18,98
20,76
2,86
6,86
-22,58
26,12
32,56
-28,52
2,-2
4,42
-22,92
-32,34
-30,14
-12,58
-32,88
18,44
6,86
-34,80
26,84
-34,10
-10,72
20,30
0,20
-4,36
-24,-2
-16,66
-4,22
-32,14
-14,68
30,74
-28,8
28,28
0,68
30,90
-8,46
0,-4
-8,86
22,12
-6,88
28,24
-24,88
14,36
-8,60
0,62
6,28
-10,60
12,24
-2,28
4,2
-24,74
-28,58
-12,68
0,24
-30,98
-2,20
-26,4
-32,18
-28,68
-30,82
6,18
-32,56
30,92
-14,42
10,-8
-30,12
-18,40
32,22
16,60
26,38
-6,-12
-22,88
18,80
18,44
-22,-4
-20,62
18,86
28,22
12,66
-14,76
-20,54
-22,90
12,62
-24,32
14,8
-16,20
26,18
18,2
14,-8
-20,44
28,42
-8,50
32,50
-4,-8
20,92
10,16
18,0
-24,38
-28,80
14,16
30,52
8,48
10,16
22,12
-28,74
-18,2
-26,36
-12,96
-4,24
24,60
-24,52
-26,28
-18,14
-26,14
-30,4
-14,44
14,38
-10,8
6,64
16,0
-14,48
4,6
6,22
20,40
32,90
-6,88
10,52
12,0
8,46
-34,26
22,70
-12,50
22,80
-10,12
-18,6
-22,12
2,-8
12,-8
14,68
-28,82
6,22
-20,60
22,24
22,12
-8,48
6,18
24,20
4,24
-10,60
-12,70
2,52
30,92
8,4
-28,8
-26,22
-16,70
-6,42
-22,60
-34,22
20,34
14,56
8,2
-22,0
-14,48
4,44
0,88
14,90
-14,56
8,-4
10,60
20,30
-20,8
24,0
-8,70
26,92
-8,10
-18,58
28,58
-28,88
28,78
-10,90
-10,94
-32,36
-34,82
8,14
8,8
30,34
-4,52
12,22
-14,22
26,58
-8,30
-6,44
-12,40
2,32
-22,90
26,98
12,52
-12,10
-12,50
-6,38
26,16
-16,6
8,30
-8,30
-14,32
30,10
-16,66
6,14
-10,68
-8,74
-4,64
-16,14
4,80
-18,64
6,10
-8,58
18,68
10,44
18,30
-30,26
20,80
-18,92
-20,88
-12,76
-6,86
32,22
8,70
10,2
-10,58
14,24
20,90
-24,58
-10,98
-10,66
-6,82
0,-2
20,78
6,22
-6,56
32,28
30,74
22,62
-34,98
-8,82
30,36
-24,24
-4,50
-24,68
2,54
24,30
20,52
32,52
26,68
6,2
-24,64
4,-8
6,98
32,64
2,42
-18,86
-24,78
24,32
-16,58
-26,76
26,34
-34,28
-16,2
8,42
-34,76
-24,54
-2,68
-2,80
-2,36
30,88
8,-4
-32,44
-30,30
18,54
-30,50
-10,70
0,-2
-16,98
-30,12
32,82
26,8
10,90
12,86
2,20
-34,56
-18,70
-20,48
-8,60
10,70
12,-8
-34,26
14,6
-22,60
0,68
0,94
4,64
-14,82
2,66
18,54
28,72
26,62
6,84
-20,6
12,50
-28,24
-32,52
6,16
-32,68
-4,92
4,82
22,64
20,18
6,94
-16,-8
-12,68
-16,-6
18,74
-26,20
26,88
14,34
-28,80
-16,70
-14,70
-2,34
-18,60
14,40
-28,60
-22,18
32,52
8,12
22,76
18,80
4,4
-8,96
2,4
20,88
-16,72
-10,4
24,20
0,-14
26,32
-12,-8
0,-4
-14,82
10,80
28,38
20,88
24,96
-4,76
-6,94
-8,64
32,62
-10,58
32,66
8,12
-4,14
-30,32
-26,24
-28,22
24,90
-34,90
2,28
12,12
-16,70
-16,14
32,2
30,44
6,24
-8,84
20,92
-26,4
-8,40
-16,-4
32,92
20,90
-20,96
8,86
-12,64
14,72
-18,20
18,72
6,92
-26,4
2,54
24,4
28,84
24,44
16,54
16,56
8,28
26,46
-22,-2
20,52
-24,30
10,90
12,58
-8,-10
-26,74
-24,98
32,96
-14,34
-18,28
-18,8
-20,28
-16,16
-18,24
4,30
22,30
22,46
24,-2
-2,74
24,48
-24,94
32,34
8,76
-6,80
28,48
-34,74
-26,62
8,30
30,34
-4,84
18,80
-34,70
16,42
-22,-2
-6,52
8,58
-14,78
-22,10
-10,72
16,24
16,26
30,46
-16,50
-26,56
30,30
-34,80
-10,-2
-4,62
4,24
-50.3424,-53.8296,2395
-20,-16
-82,-16
-66,-44
-86,-62
-16,-30
-2,-22
-90,-48
-44,-58
-34,-44
-36,-86
-72,-20
-86,-64
-98,-40
-68,-38
-100,-36
-8,-56
-2,-50
-50,-96
-36,-44
-38,-46
-76,-22
-38,-98
-54,-72
-82,-98
-66,-38
-28,-96
-48,-96
-86,-18
-48,-68
-26,-62
-48,-28
-46,-76
-66,-10
-24,-70
-42,-76
-62,-82
-70,-68
-20,-98
-32,-22
-74,-50
-96,-72
-34,-54
-34,-30
-42,-12
-86,-28
-12,-18
-54,-86
-88,-46
-70,-44
-78,-30
-54,-24
-80,-74
-36,-62
-62,-64
-20,-42
-36,-38
-28,-8
-76,-88
-44,-28
-6,-88
-30,-86
-50,-98
-40,-72
-82,-54
-98,-82
-26,-6
-72,-84
-34,-74
-94,-38
-92,-26
-30,-2
-98,-22
-12,-58
-98,-40
-26,-10
-76,-100
-84,-26
-38,-64
-72,-82
-30,-40
-86,-90
-26,-70
-28,-48
-4,-20
-8,-24
-42,-70
-86,-60
-88,-72
-70,-32
-30,-30
-8,-36
-40,-50
-32,-100
-18,-76
-48,-88
-90,-98
-48,-22
-4,-96
-60,-74
-16,-16
-10,-86
-12,-48
-62,-46
-42,-86
-20,-78
-66,-14
-52,-84
-36,-78
-38,-10
-42,-68
-98,-46
-94,-100
-72,-60
-90,-14
-96,-46
-14,-12
-90,-28
-14,-14
-44,-46
-74,-64
-2,-96
-54,-12
-96,-78
-4,-60
-22,-44
-62,-54
-66,-70
-10,-50
-72,-50
-34,-48
-64,-22
-2,-28
-80,-98
-16,-28
-38,-44
-56,-56
-54,-8
-74,-64
-18,-28
-10,-20
-72,-74
-66,-48
-34,-36
-14,-98
-20,-38
-54,-42
-38,-72
-94,-46
-68,-98
-82,-72
-28,-14
-8,-28
-62,-66
-34,-62
-74,-12
-50,-98
-14,-20
-76,-46
-44,-8
-66,-48
-18,-98
-52,-50
-66,-98
-46,-14
-92,-38
-12,-78
-38,-90
-32,-46
-72,-100
-44,-34
-68,-30
-12,-80
-18,-22
-66,-74
-14,-20
-28,-70
-12,-28
-96,-34
-92,-62
-4,-60
-16,-90
-32,-40
-48,-48
-6,-100
-56,-74
-96,-48
-30,-24
-10,-66
-22,-8
-66,-8
-50,-44
-68,-24
-12,-94
-16,-68
-32,-48
-78,-36
-4,-90
-80,-16
-94,-46
-76,-78
-96,-56
-26,-24
-100,-36
-52,-10
-96,-98
-24,-96
-32,-36
-56,-12
-86,-92
-20,-64
-48,-68
-100,-66
-46,-62
-76,-74
-80,-44
-28,-46
-54,-46
-56,-74
-8,-32
-54,-74
-76,-76
-98,-100
-88,-22
-34,-62
-40,-100
-74,-90
-90,-34
-70,-38
-42,-14
-16,-66
-94,-92
-72,-42
-56,-12
-76,-60
-70,-32
-74,-18
-94,-24
-70,-66
-76,-64
-38,-34
-82,-84
-36,-62
-26,-54
-40,-10
-36,-2
-24,-96
-16,-90
-36,-54
-6,-86
-82,-82
-94,-64
-84,-94
-90,-52
-18,-52
-50,-56
-16,-68
-18,-70
-52,-56
-2,-62
-86,-36
-26,-20
-66,-48
-40,-20
-92,-68
-4,-70
-22,-8
-54,-38
-22,-40
-88,-70
-60,-80
-76,-64
-58,-52
-20,-26
-16,-92
-46,-86
-64,-10
-80,-60
-50,-100
-88,-82
-2,-48
-86,-14
-2,-66
-8,-72
-90,-10
-62,-76
-86,-34
-82,-62
-54,-64
-70,-62
-42,-52
-94,-42
-96,-46
-100,-74
-38,-48
-58,-42
-84,-34
-22,-72
-6,-96
-36,-54
-76,-64
-86,-36
-44,-64
-98,-84
-30,-6
-58,-68
-28,-14
-48,-76
-14,-78
-26,-84
-10,-66
-30,-48
-2,-22
-16,-68
-82,-18
-10,-24
-14,-24
-26,-80
-78,-54
-2,-58
-44,-100
-34,-78
-50,-68
-18,-14
-66,-82
-80,-16
-8,-96
-24,-76
-12,-16
-56,-26
-4,-76
-24,-12
-94,-58
-58,-80
-34,-18
-68,-50
-52,-32
-32,-42
-68,-96
-12,-12
-40,-60
-10,-54
-40,-24
-52,-74
-82,-62
-28,-72
-100,-68
-8,-52
-64,-32
-48,-18
-24,-66
-4,-26
-46,-36
-74,-12
-48,-38
-42,-90
-8,-84
-54,-100
-68,-28
-98,-20
-78,-90
-76,-52
-24,-56
-24,-28
-58,-50
-36,-96
-52,-48
-52,-4
-78,-16
-42,-88
-70,-6
-84,-48
-96,-24
-40,-30
-98,-20
-54,-78
-16,-66
-90,-66
-66,-14
-4,-74
-24,-36
-6,-36
-84,-84
-6,-90
-42,-12
-38,-22
-8,-22
-10,-28
-58,-80
-64,-86
-92,-76
-100,-20
-12,-56
-34,-80
-46,-92
-100,-30
-80,-68
-28,-26
-22,-40
-56,-100
-84,-48
-78,-80
-84,-28
-32,-40
-66,-36
-10,-28
-98,-78
-82,-52
-52,-16
-62,-46
-12,-98
-70,-68
-74,-54
-44,-8
-60,-98
-48,-34
-2,-66
-2,-60
-18,-46
-48,-66
-28,-70
-44,-26
-6,-76
-36,-92
-52,-98
-70,-34
-36,-100
-10,-70
-32,-24
-28,-52
-28,-6
-4,-66
-100,-78
-36,-66
-80,-82
-50,-50
-60,-32
-74,-88
-14,-28
-88,-60
-90,-20
-36,-54
-32,-58
-88,-12
-24,-14
-32,-84
-60,-86
-62,-6
-14,-94
-80,-90
-96,-26
-24,-44
-98,-12
-82,-20
-66,-6
-86,-72
-30,-10
-60,-26
-64,-40
-24,-94
-28,-86
-66,-22
-100,-12
-94,-88
-60,-30
-70,-74
-22,-42
-64,-90
-28,-78
-64,-6
-12,-72
-60,-90
-36,-34
-14,-28
-82,-76
-90,-12
-68,-8
-10,-44
-50,-34
-78,-14
-76,-24
-80,-30
-2,-72
-28,-66
-96,-38
-78,-64
-40,-24
-32,-30
-78,-44
-74,-60
-36,-90
-68,-96
-2,-62
-42,-52
-34,-46
-60,-40
-10,-60
-94,-76
-56,-84
-34,0
-58,-20
-28,-80
-12,-46
-20,-94
-50,-42
-54,-30
-14,-44
-82,-44
-48,-30
-30,-90
-26,-18
-76,-80
-64,-18
-68,-50
-54,-6
-80,-96
-12,-78
-48,-92
-6,-30
-30,-76
-96,-74
-28,-78
-36,-92
-44,-6
-86,-12
-10,-78
-90,-64
-92,-40
-62,-22
-26,-88
-42,-2
-82,-42
-4,-24
-82,-72
-92,-38
-64,-80
-64,-56
-22,-98
-70,-86
-100,-84
-64,-46
-56,-32
-22,-58
-66,-80
-32,-90
-38,-92
-64,-80
-56,-98
-66,-10
-60,-48
-56,-14
-86,-66
-8,-88
-44,-90
-22,-66
-86,-66
-18,-80
-14,-16
-30,-28
-4,-42
-66,-96
-20,-48
-56,-60
-36,-58
-38,-28
-14,-80
-46,-10
-18,-38
-70,-62
-14,-44
-64,-80
-36,-16
-26,-70
-4,-50
-76,-38
-4,-72
-80,-74
-36,-20
-86,-58
-96,-38
-96,-80
-48,-22
-12,-52
-66,-68
-30,-20
-38,-24
-10,-78
-52,-4
-16,-12
-78,-22
-74,-30
-58,-80
-36,-92
-4,-38
-42,-70
-68,-84
-88,-76
-28,-36
-92,-38
-76,-18
-40,-50
-12,-36
-30,-78
-4,-84
-68,-40
-20,-66
-98,-58
-42,-52
-100,-44
-18,-20
-24,-86
-98,-78
-58,-30
-28,-16
-44,-58
-30,-14
-50,-96
-94,-98
-36,-52
-28,-12
-26,-82
-58,-70
-54,-50
-16,-24
-10,-16
-16,-18
-36,-92
-30,-66
-4,-48
-56,-28
-14,-26
-8,-44
-68,-44
-98,-68
-54,-100
-18,-86
-80,-12
-80,-94
-28,-84
-30,-32
-68,-88
-80,-34
-20,-42
-100,-54
-58,-96
-100,-82
-50,-20
-98,-18
-100,-98
-48,-48
-74,-22
-88,-30
-80,-32
-80,-68
-42,-84
-58,-60
-42,-54
-64,-48
-42,-78
-66,-34
-98,-90
-98,-18
-24,-66
-40,-50
-62,-100
-32,-30
-42,-26
-22,-28
-84,-94
-16,-26
-72,-92
-38,-48
-22,-26
-88,-58
-64,-90
-22,-62
-16,-72
-74,-30
-58,-60
-16,-74
-66,-36
-10,-70
-10,-38
-72,-62
-22,-8
-24,-34
-60,-68
-100,-60
-60,-88
-48,-96
-4,-44
-54,-90
-20,-82
-10,-88
-42,-68
-92,-66
-50,-62
-6,-46
-36,-90
-60,-40
-64,-98
-74,-42
-76,-52
-16,-66
-62,-82
-28,-72
-70,-48
-62,-94
-20,-14
-74,-94
-92,-74
-28,-42
-80,-100
-66,-8
-8,-78
-66,-72
-88,-74
-74,-88
-86,-86
-76,-36
-18,-56
-48,-18
-74,-74
-34,-32
-2,-82
-60,-94
-92,-18
-10,-62
-32,-8
-52,-88
-16,-62
-18,-100
-48,-60
-66,-22
-94,-90
-18,-42
-92,-40
-78,-60
-26,-94
-24,-52
-70,-40
-62,-48
-94,-96
-24,-42
-76,-8
-16,-76
-86,-20
-58,-48
-60,-52
-46,-38
-24,-22
-76,-12
-78,-8
-52,-66
-16,-70
-66,-46
-78,-90
-90,-58
-88,-14
-36,-28
-50,-56
-74,-42
-10,-100
-6,-82
-92,-48
-48,-24
-2,-94
-10,-96
-32,-68
-54,-40
-78,-44
-8,-22
-6,-52
-36,-18
-54,-16
-66,-62
-62,-86
-62,-20
-28,-94
-74,-46
-92,-48
-72,-66
-26,-72
-66,-62
-30,-92
-48,-2
-90,-94
-62,-98
-50,-50
-90,-36
-62,-34
-72,-26
-50,-94
-26,-90
-50,-84
-6,-74
-74,-90
-60,-10
-60,-14
-52,-42
-20,-56
-84,-64
-48,-32
-58,-48
-84,-64
-26,-14
-18,-28
-42,-50
-84,-90
-100,-56
-52,-98
-40,-42
-66,-14
-60,-50
-16,-20
-14,-70
-54,-74
-76,-20
-8,-76
-78,-22
-92,-12
-66,-66
-32,-6
-22,-88
-44,-32
-50,-22
-16,-50
-74,-42
-78,-42
-38,-48
-18,-42
-74,-50
-52,-30
-92,-26
-80,-90
-62,-100
-90,-14
-76,-50
-98,-22
-32,-24
-96,-34
-22,-48
-10,-36
-78,-100
-36,-32
-90,-64
-70,-98
-2,-20
-82,-94
-4,-96
-4,-46
-22,-70
-100,-42
-46,-24
-64,-86
-78,-30
-16,-98
-14,-24
-20,-34
-100,-44
-84,-30
-88,-64
-62,-64
-52,-10
-46,-68
-12,-44
-76,-50
-6,-80
-74,-48
-24,-64
-38,-80
-92,-86
-82,-12
-68,-72
-40,-42
-64,-94
-96,-46
-18,-8
-38,-94
-32,-72
-100,-20
-92,-72
-80,-80
-28,-12
-16,-96
-8,-58
-72,-10
-24,-92
-52,-30
-54,-4
-34,-70
-80,-84
-16,-42
-94,-18
-82,-86
-94,-14
-40,-16
-26,-72
-50,-92
-40,-78
-54,-52
-24,-70
-26,-46
-8,-94
-22,-16
-100,-86
-92,-32
-8,-22
-82,-38
-48,-68
-38,-54
-22,-32
-10,-80
-66,-88
-80,-64
-68,-56
-6,-28
-30,-68
-86,-82
-22,-82
-78,-34
-22,-26
-30,-72
-20,-22
-64,-100
-62,-16
-80,-66
-80,-94
-66,-46
-42,-76
-86,-34
-6,-70
-18,-84
